src,flags,runs,times,median_time,compile_cmd,timestamp,program,runtime
test_prog/binary_search.cpp,-O3 -funroll-loops,7,"[0.0232659, 0.0204767, 0.0201951, 0.0217943, 0.0251258, 0.0203586, 0.0202134]",0.0204767,g++ test_prog/binary_search.cpp -o a.out -O3 -funroll-loops,2025-11-20T12:54:07.078910Z,test_prog/binary_search,0.0204767
test_prog/binary_search.cpp,-O3 -ftree-vectorize,7,"[0.0200711, 0.0233264, 0.023836, 0.0220248, 0.0218016, 0.0210227, 0.0189768]",0.0218016,g++ test_prog/binary_search.cpp -o a.out -O3 -ftree-vectorize,2025-11-20T12:54:08.234970Z,test_prog/binary_search,0.0218016
test_prog/binary_search.cpp,-O3 -ffast-math,7,"[0.0227814, 0.0190547, 0.0208969, 0.0182853, 0.020172, 0.0185192, 0.018862]",0.0190547,g++ test_prog/binary_search.cpp -o a.out -O3 -ffast-math,2025-11-20T12:54:09.311246Z,test_prog/binary_search,0.0190547
test_prog/branch_classifier.cpp,-O1,7,"[0.0267771, 0.0285595, 0.0293511, 0.0273579, 0.0259601, 0.0263067, 0.0268494]",0.0268494,g++ test_prog/branch_classifier.cpp -o a.out -O1,2025-11-20T15:13:39.773100Z,test_prog/branch_classifier,0.0268494
test_prog/branch_classifier.cpp,-O2,7,"[0.0236721, 0.0247059, 0.0249682, 0.0228933, 0.0240164, 0.0260735, 0.024603]",0.024603,g++ test_prog/branch_classifier.cpp -o a.out -O2,2025-11-20T15:13:41.031322Z,test_prog/branch_classifier,0.024603
test_prog/branch_classifier.cpp,-O3,7,"[0.0247164, 0.0252642, 0.0258267, 0.0270006, 0.0238405, 0.0245642, 0.0258653]",0.0252642,g++ test_prog/branch_classifier.cpp -o a.out -O3,2025-11-20T15:13:42.229811Z,test_prog/branch_classifier,0.0252642
test_prog/branch_classifier.cpp,-Ofast,7,"[0.0248484, 0.0248727, 0.0244905, 0.0251911, 0.0263032, 0.0264908, 0.0291581]",0.0251911,g++ test_prog/branch_classifier.cpp -o a.out -Ofast,2025-11-20T15:13:43.326404Z,test_prog/branch_classifier,0.0251911
test_prog/branch_classifier.cpp,-Os,7,"[0.0297074, 0.0291465, 0.0293127, 0.0286615, 0.0282635, 0.0299021, 0.0352418]",0.0293127,g++ test_prog/branch_classifier.cpp -o a.out -Os,2025-11-20T15:13:44.623396Z,test_prog/branch_classifier,0.0293127
test_prog/branch_classifier.cpp,-funroll-loops,7,"[0.0366291, 0.0366493, 0.0359418, 0.0400225, 0.0375287, 0.0362785, 0.0358802]",0.0366291,g++ test_prog/branch_classifier.cpp -o a.out -funroll-loops,2025-11-20T15:13:46.108039Z,test_prog/branch_classifier,0.0366291
test_prog/branch_classifier.cpp,-ftree-vectorize,7,"[0.0353739, 0.0358957, 0.0484374, 0.0351301, 0.0362539, 0.0357696, 0.0364896]",0.0358957,g++ test_prog/branch_classifier.cpp -o a.out -ftree-vectorize,2025-11-20T15:13:47.682939Z,test_prog/branch_classifier,0.0358957
test_prog/branch_classifier.cpp,-ffast-math,7,"[0.0364364, 0.0365596, 0.035985, 0.0362137, 0.0361289, 0.0367686, 0.0364995]",0.0364364,g++ test_prog/branch_classifier.cpp -o a.out -ffast-math,2025-11-20T15:13:49.132528Z,test_prog/branch_classifier,0.0364364
test_prog/branch_classifier.cpp,-march=native,7,"[0.0367209, 0.0382835, 0.0378052, 0.0375195, 0.0367966, 0.0350252, 0.0368218]",0.0368218,g++ test_prog/branch_classifier.cpp -o a.out -march=native,2025-11-20T15:13:50.646620Z,test_prog/branch_classifier,0.0368218
test_prog/branch_classifier.cpp,-flto,7,"[0.0370993, 0.0372233, 0.0359683, 0.0386853, 0.0375453, 0.0357303, 0.0359339]",0.0370993,g++ test_prog/branch_classifier.cpp -o a.out -flto,2025-11-20T15:13:52.302461Z,test_prog/branch_classifier,0.0370993
test_prog/branch_classifier.cpp,-fomit-frame-pointer,7,"[0.0344939, 0.036407, 0.0367151, 0.0345727, 0.035314, 0.0376736, 0.0358774]",0.0358774,g++ test_prog/branch_classifier.cpp -o a.out -fomit-frame-pointer,2025-11-20T15:13:53.743656Z,test_prog/branch_classifier,0.0358774
test_prog/branch_classifier.cpp,-O1 -funroll-loops,7,"[0.0286636, 0.0273092, 0.0302023, 0.0267119, 0.0312434, 0.028731, 0.0292916]",0.028731,g++ test_prog/branch_classifier.cpp -o a.out -O1 -funroll-loops,2025-11-20T15:13:54.877430Z,test_prog/branch_classifier,0.028731
test_prog/branch_classifier.cpp,-O1 -ftree-vectorize,7,"[0.0278246, 0.0276522, 0.0308674, 0.0305206, 0.0277445, 0.0268385, 0.0284528]",0.0278246,g++ test_prog/branch_classifier.cpp -o a.out -O1 -ftree-vectorize,2025-11-20T15:13:56.114288Z,test_prog/branch_classifier,0.0278246
test_prog/branch_classifier.cpp,-O1 -ffast-math,7,"[0.0276167, 0.0265872, 0.0329276, 0.0282973, 0.0280262, 0.0258398, 0.0286831]",0.0280262,g++ test_prog/branch_classifier.cpp -o a.out -O1 -ffast-math,2025-11-20T15:13:57.254308Z,test_prog/branch_classifier,0.0280262
test_prog/branch_classifier.cpp,-O2 -funroll-loops,7,"[0.0262962, 0.0236158, 0.0252198, 0.0239928, 0.0245606, 0.0261501, 0.0307179]",0.0252198,g++ test_prog/branch_classifier.cpp -o a.out -O2 -funroll-loops,2025-11-20T15:13:58.604665Z,test_prog/branch_classifier,0.0252198
test_prog/branch_classifier.cpp,-O2 -ftree-vectorize,7,"[0.0254209, 0.0242902, 0.0240821, 0.0248614, 0.0251918, 0.0241843, 0.0273288]",0.0248614,g++ test_prog/branch_classifier.cpp -o a.out -O2 -ftree-vectorize,2025-11-20T15:13:59.742407Z,test_prog/branch_classifier,0.0248614
test_prog/branch_classifier.cpp,-O2 -ffast-math,7,"[0.024607, 0.0238656, 0.023917, 0.0235673, 0.0242955, 0.0238752, 0.023823]",0.0238752,g++ test_prog/branch_classifier.cpp -o a.out -O2 -ffast-math,2025-11-20T15:14:00.866100Z,test_prog/branch_classifier,0.0238752
test_prog/branch_classifier.cpp,-O3 -funroll-loops,7,"[0.0275754, 0.024871, 0.0251112, 0.0278644, 0.025049, 0.0249074, 0.0264151]",0.0251112,g++ test_prog/branch_classifier.cpp -o a.out -O3 -funroll-loops,2025-11-20T15:14:02.033303Z,test_prog/branch_classifier,0.0251112
test_prog/branch_classifier.cpp,-O3 -ftree-vectorize,7,"[0.0256896, 0.0248493, 0.0240262, 0.0270969, 0.0267076, 0.0256784, 0.0246155]",0.0256784,g++ test_prog/branch_classifier.cpp -o a.out -O3 -ftree-vectorize,2025-11-20T15:14:03.111061Z,test_prog/branch_classifier,0.0256784
test_prog/branch_classifier.cpp,-O3 -ffast-math,7,"[0.0255911, 0.0256716, 0.0235992, 0.0270177, 0.0249317, 0.0240192, 0.0238686]",0.0249317,g++ test_prog/branch_classifier.cpp -o a.out -O3 -ffast-math,2025-11-20T15:14:04.265338Z,test_prog/branch_classifier,0.0249317
